ConceptID,ConceptLabel,Dependencies,TaxonomyID
97,Issue Networks,96,BURO
98,Regulatory Capture,96|89,BURO
99,Administrative Discretion,92|86,BURO
100,Federal Court Structure,16|17,JUDI
101,District Courts,100,JUDI
102,Circuit Courts of Appeals,100|101,JUDI
103,Supreme Court,100|102,JUDI
104,Judicial Review,103|16,JUDI
105,Marbury v Madison,104,JUDI
106,Judicial Appointment Process,103|80,JUDI
107,Senate Confirmation of Judges,106|53,JUDI
108,Judicial Philosophy,35,JUDI
109,Precedent and Stare Decisis,104|103,JUDI
110,Writ of Certiorari,103,JUDI
111,Amicus Curiae Briefs,103|110,JUDI
112,Majority and Dissenting Opinions,103,JUDI
113,Judicial Restraint vs Activism,108,JUDI
114,Standing to Sue,100,JUDI
115,Political Question Doctrine,104|114,JUDI
116,Civil Liberties,5|24,CLIB
117,Civil Rights,5|31,CLIB
118,Selective Incorporation,31|116,CLIB
119,Due Process Clause,28|31,CLIB
120,Equal Protection Clause,31,CLIB
121,Freedom of Speech,25|116,CLIB
122,Freedom of Press,25|116,CLIB
123,Freedom of Religion,25,CLIB
124,Establishment Clause,123|25,CLIB
125,Free Exercise Clause,123|25,CLIB
126,Freedom of Assembly,25|116,CLIB
127,Fourth Amendment Protections,27|116,CLIB
128,Exclusionary Rule,127,CLIB
129,Miranda Rights,28|119,CLIB
130,Right to Counsel,29|119,CLIB
131,Eighth Amendment Protections,30|116,CLIB
132,Civil Rights Movement History,117,CLIB
133,Brown v Board of Education,120|132,CLIB
134,Desegregation,133|120,CLIB
135,Affirmative Action,120|134,CLIB
136,Voting Rights Act 1965,32|117|132,CLIB
137,Civil Rights Act 1964,120|117|132,CLIB
138,LGBTQ Rights,120|31,CLIB
139,Americans with Disabilities Act,117|120,CLIB
140,Political Socialization,4,OPIN
141,Political Ideology,140,OPIN
142,Liberal-Conservative Spectrum,141,OPIN
143,Libertarianism,141|5,OPIN
144,Political Polarization,141|142|161,OPIN
145,Public Opinion Polling,140|4,OPIN
146,Sampling and Margin of Error,145,OPIN
147,Media Framing Effects,149|145,OPIN
148,Agenda Setting Theory,149|147,OPIN
149,Traditional Media,140,OPIN
150,Social Media and Politics,149,OPIN
151,Filter Bubbles,150|144,OPIN
152,Political Knowledge,140|191,OPIN
153,Ideological Sorting,144|142,OPIN
154,Types of Political Participation,4|140,ELEC
155,Voting Behavior,140|154,ELEC
156,Voter Turnout,155,ELEC
157,Voter Registration,156,ELEC
158,Voter Suppression,136|157,ELEC
159,Electoral College,16|161|4,ELEC
160,Winner-Take-All Electoral System,159|161,ELEC
161,Political Parties,140|4,ELEC
162,Two-Party System,161|160,ELEC
163,Party Platforms,161|141,ELEC
164,Party Realignment,161|142,ELEC
165,Interest Groups,140|4|154,ELEC
166,Political Action Committees,165|167,ELEC
167,Campaign Finance Law,165,ELEC
168,Super PACs,166|169,ELEC
169,Citizens United v FEC,121|167|166,ELEC
170,Bipartisan Campaign Reform Act,167,ELEC
171,Primary Elections,161|159,ELEC
172,General Elections,159|171,ELEC
173,Midterm Elections,172|52,ELEC
174,Initiative and Referendum,4|154,ELEC
175,AI in Federal Agencies,86,AIGOV
176,Algorithmic Decision-Making,175,AIGOV
177,Algorithmic Bias,176|120|117,AIGOV
178,AI-Generated Disinformation,150|176,AIGOV
179,AI and Election Integrity,175|178,AIGOV
180,Deepfakes in Politics,179|178|150,AIGOV
181,Government AI Surveillance,175|127|182,AIGOV
182,Facial Recognition Technology,127|176,AIGOV
183,Autonomous Weapons Policy,74|175|184,AIGOV
184,AI Regulatory Frameworks,175|89,AIGOV
185,EU AI Act,184,AIGOV
186,AI Bill of Rights Blueprint,184|116,AIGOV
187,Congressional AI Oversight,184|65|175,AIGOV
188,AI and Fourth Amendment,127|181|27,AIGOV
189,Predictive Policing,175|176,AIGOV
190,AI in Criminal Justice,189|177|129,AIGOV
191,Critical Thinking in Civics,,CRIT
192,Systems Thinking in Government,191|38|18,CRIT
193,Cognitive Bias in Politics,191|140,CRIT
194,Confirmation Bias,193|152,CRIT
195,Motivated Reasoning,193|141,CRIT
196,Misinformation Detection,191|150,CRIT
197,Lateral Reading Technique,196,CRIT
198,Fact-Checking Methods,196|197,CRIT
199,Democratic Participation,4|154|156,FOUND
200,Constitutional Democracy,16|4|5|116|117,FOUND
